,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
10,2,0.6323354601163158,-0.04330456407659024,-0.2362537312231059,1.2441426649806835,2.4088114770297855,5.351950985184756,1.4425794300264396,1.201350070316655,1.8191762118894892,0.2947612613324384,2.371147233576525,2.2771547535767445,1.3797663032148946,1.327876346775433,4.283487348298117,2.929760192818147,0.0864726530611869,2.616097761391626,2.753425041064053,6.6493536556613435,1.5542679393922805,2.38684111266288,0.8822875500744175,3.8718295580554822,-1.3257900635540996
11,2,5.884175221368282,3.1130126599916004,2.679199392383042,-0.22888249148601306,4.171447083136777,2.8359022185773455,0.5867087096291039,4.078653498077595,5.714670978801635,2.076422741283763,4.948847579027507,3.9560757321167612,2.547403254663921,1.6248127673923916,1.3329150249254338,-0.944173463211306,4.419222977267356,1.105265916035254,2.2016003148363406,3.2460407019250894,0.4601204864299176,1.0399104164340962,5.853865384912054,6.701993513693884,2.961907741550083
12,0,-6.089632409402368,-9.9146461136393,-7.014982055627225,-7.911669620467188,-4.955671546253371,-4.484895114893654,-3.862660404251075,-7.720967510347456,-6.333950120628735,-7.871912605924519,-2.758644032302342,-6.363358986408336,-2.9287763008070242,-3.25982543896998,-0.6896183363907585,-7.701047793278825,-6.811249237158946,-5.870511341395023,-1.9184935939049033,-5.531204278980426,-8.22697160045145,-3.2180233518580157,-4.159373792068697,-2.0554068690088774,-10.400175941945493
13,2,-1.820481160170621,2.540326222126441,0.4208020462184056,-1.2952466628209667,1.4959538556357348,0.28531345326361746,0.6623521738632765,4.350649373467143,0.3760893708156475,-2.7109215420465445,1.9270551634727744,-0.41007117376717855,0.03938408871305065,-0.6592556227964623,0.3119236033206221,-1.5192242122771875,-0.42464749130848745,1.3924586167799036,0.315314593980239,3.781131080147674,0.853456251811154,0.09969254743222088,1.9414775234824468,3.0280732340357295,-2.1358012127920363
14,0,-2.3512007937664143,-1.558540000463152,-4.0856483887126815,-0.3511490107634231,-1.7879100041441691,4.142711167499218,-0.9749561163990969,-0.6407568145990019,-5.166665898457704,-1.4878969961468054,-1.6055396108826736,-1.4216446711375421,-1.8482596460904475,-0.480660796419291,1.7056924003180989,-1.3227138747931315,-2.2043400438826217,-1.0985474521905874,-2.0526898119343273,3.8829542983905063,-1.889815997861671,-2.7695786638025135,-1.499584000892334,-1.145192390838769,-0.7925371108028245
15,2,8.66931447868463,2.5637477656830927,3.4753078631464254,3.9779337636984073,5.141677641925559,7.380874545724346,6.877701213122236,7.623713893496156,4.519525344315069,4.142905397974239,6.954417371215054,5.378681562522889,9.440861056746975,7.018028202200895,5.679502219710536,3.9202003254104363,4.087272488193716,4.85571788324927,5.385909291083626,7.123878206761945,4.248521381881237,7.369154727139972,8.289718235627658,9.638662284129833,2.616259504218985
16,0,-1.6809545221675208,-3.260068400192341,-0.978603933167881,-2.1794884584910323,-2.6309225983759195,-1.190434253325542,-0.8042514890826545,-2.4429554791578787,0.35366681048077186,-0.5226363231352994,-0.5439539833216065,1.0107126446318075,0.8910382330564431,-1.6104401161757802,-0.05871574617674833,-0.10626140086083194,-2.1254382387456645,0.8623111525611072,0.693182557815842,-1.3833068589597135,-1.421561454565267,-2.0233816014737283,-2.6141894460945294,-0.2682490710214507,-5.300440812604906
17,4,0.372159738096458,-4.8276570128027885,-2.2412071573417944,-5.775227007102734,-3.7656057205088267,-7.447950476807461,-2.139062622634032,-3.8606567355972716,-3.429265488852157,-2.370297187763789,-4.37372491461228,-5.0274284435724885,-2.8829861541712183,-0.505973936481621,-9.764823245504829,-6.161328803865481,-3.213289244464773,-2.482826461299633,-4.433926193012989,-11.241723399362405,-5.773314494397557,-4.2762425242233375,-1.0428501154233853,-5.03071678663541,-0.4609595951188367
18,4,5.15296131322357,4.539726287766628,1.7469916119529278,4.359863286986908,5.4375647714639115,11.089153275695885,2.2010516942203338,4.566230914560802,6.3605614576385445,5.697189234754916,4.326521044572444,11.528722618033227,5.653232839414459,4.421608618148884,8.599758316899024,4.479945963420242,4.453404129206478,7.063682362248266,5.931926771637658,8.705905482058249,4.909712978629302,5.159667182528992,5.764852487424498,5.272938200961434,3.8303770678049354
19,0,-0.5876785227487625,-1.7439339734277592,0.8873691821793525,-1.192067582939131,-0.5740763445680129,2.086184031807946,2.7864982433426055,2.012810463778982,-2.381972818632122,-1.7228702012153305,3.128167549614343,-1.516036733882669,4.970957326583071,1.9056564486892478,3.184612797950079,-0.7759093970225209,2.210426214069046,-1.3229958515598843,2.1566402094968766,2.9880938450032684,1.1964275722250794,-0.5916258678197518,-1.247750310404606,-0.8120972728594524,-3.216850263811199
20,4,8.527925870534705,8.005939191083822,6.060965166163354,6.329804534178732,8.684724349030446,7.752979421197203,10.070373012270622,11.552517370443145,9.817282469359604,7.41663885135934,7.781094373383354,9.686659553019297,14.19702818543298,12.39753290631759,8.05243229877006,7.267798320423277,7.217849640652134,8.18861816643566,4.443803899857208,6.886099661869262,5.188298891980125,8.651838398239057,8.521727162025044,11.869750230527476,6.733460260313064
21,4,8.782158653202844,9.825446720764544,7.791913670239632,11.694181073460335,10.055849488995266,11.17140212031234,12.924614527540019,11.721083677851873,8.952554951045652,6.214922381073353,7.932366030944497,9.476585240780096,10.870871055194687,9.962732618486855,10.087038218272163,6.305492810755028,4.038026435127411,6.093150836356745,2.9407430253902045,13.008266271302672,6.324850715100798,7.795309063130084,2.965997584305103,10.418299798596768,6.814935596627661
22,3,3.018496311992982,7.67751372206464,3.5636236855465846,10.193873288858512,7.679455521960109,10.493106587837417,4.334844106877295,6.811625682068601,5.747117629861251,3.2188123812633354,6.311426270871845,3.7275715082464402,6.327554135170991,5.393584505666722,8.344525143800615,7.08386787071562,6.171869347642108,7.67584675434447,3.916770956494758,8.044990348367879,7.08383185661991,5.429976517607918,6.552224808132787,7.800948333556603,7.936741091155228
23,1,5.9966550672768095,-1.8158353432926155,2.74246984129298,0.6404381762879666,-1.8003132862616673,-3.542181607434478,0.1816238493866039,-1.6073240818840524,5.178908871908186,5.026532777374958,-0.8305234499355627,2.7023916740540725,2.1111359076855005,4.737033688360866,-3.568123292191583,6.020767909916084,5.051515701936122,-1.6944078623135714,3.0251907645961804,-3.2127370294276583,0.6370020753265062,2.063231170050004,-0.4217744087739601,-7.266677340456873,0.18993749371843574
24,3,-2.5949468835191323,3.737959979662625,-2.024684354948995,1.1682437134137564,-0.26292958297683294,-1.671990008002515,-0.42636676023949155,0.27104422800655276,1.2095216077621107,-3.053887844541385,-1.7740570279867858,2.40701587059515,-2.241499704878443,-1.2438289730917194,1.2097408741106301,-1.7460368373475528,-2.9675441969650227,0.31677640866414686,-1.785783561743316,1.3107221812754333,-1.8168637161460273,-1.0864385386821767,-0.846494798979604,0.6387259072821844,0.502211277766281
25,1,5.3687988330205085,0.8497632354795333,0.3105947866857669,1.5956571954559966,1.2723232295856322,2.796958743711099,1.649457457515113,2.013334854237508,5.1740633088046035,2.6201350300740263,3.8639292084496097,3.8652901027453694,4.435444843448845,2.1189593273357663,3.146708286272591,6.851646564606947,6.6744334383982125,4.685622126063312,6.61093931368598,5.272839689319681,2.672625416899039,3.2163523971555112,6.076783752540311,3.6462311113496195,-0.9126747786501366
26,0,-7.029014866254632,-5.231743935027021,-0.8988174225228507,-4.1281218532097,-1.959987731924429,-4.3204157680223,-2.374443153861507,-3.4923269315712253,-1.175943711021836,-3.2113156871204094,-0.11938417228159669,-4.093558796485911,-0.2913153953475131,-1.4157951127371333,1.6766495683207292,1.1732502009488568,1.9223753727616844,-3.6327960339660743,0.29506777130842105,0.41551852748944756,-1.347047226238122,1.1793726134626208,-6.440639612453309,-5.510472778705012,-6.070910279420508
27,4,6.390123499522063,6.001625408592976,1.461809431419337,7.130612593100546,4.7295494747266895,10.730699731346409,3.082760857405794,6.679423913428608,5.606459568621451,4.544623316563011,5.057392581542047,6.1946299239563025,5.671254540925822,5.115130629476219,10.44102354593108,7.327968265985981,3.9622362225587797,4.10306845043256,4.575205926309168,6.046419360349161,6.364814052043727,3.622051854703232,4.569653009694933,5.673504806621547,5.915849592071909
28,3,1.1937421688920413,6.059470272474958,-0.20815881987438936,5.6049241710561555,5.602938811995696,10.0994540241262,1.1395469609940574,7.001552510448144,5.2233978991342465,3.3590313571439916,4.410792654840544,4.264326059842334,4.69877537756718,3.216681795166911,8.753582028076243,8.569230156288514,6.270903982121325,7.085418208297547,4.384333033450871,9.064820223756543,5.5679536779472745,2.1451095731710708,6.526446681640499,8.276830945981388,3.9173518890193777
29,2,4.001023814641805,2.1280705564076294,-1.1665835236221873,-2.5425147329609654,0.6576355035786733,-1.1689270464730892,-0.39920962687864203,2.9130297042199826,1.3473111804304807,-0.7455493539810633,0.6861348854977156,2.0843472392995532,0.6103261100400467,-0.3574902508669354,-0.5797387613103885,-0.5192982883329449,2.874675264468022,-0.5577267210816164,1.0792786436762805,-1.156695029919361,0.3573963626786434,-0.09594695194952699,2.8215967512241193,0.5114529208429227,2.79366098097176
30,1,-1.8431404462515972,-4.679621006057035,-1.7910000306839968,0.7966814881743051,-5.210019438505011,-1.0948146272089676,-0.5911397194752984,-4.1438310736834945,-5.629758221002709,-4.18622336317527,-2.017445110348094,-4.234777535426409,-3.933232817886981,-3.5797320917770383,-1.1745357946608284,-2.9960690245875763,-7.407315838489393,-3.4364271765372334,-2.6666960928704975,0.3928598715998889,-1.936787728680489,-4.310895478038528,-4.596125957776237,-1.9217005843332193,-3.372180479577846
31,4,6.4661809270261505,-3.9058189139379142,-5.108222188381454,-4.063966542047325,-1.884417561172169,2.632401843152427,-6.663717150422571,-0.9437732153832251,-1.5083067322280397,0.20179527799646432,0.9283397327273255,0.9089098426111172,-1.5826450215624617,-0.5111841320798053,-1.9204856301294917,-4.738221027011867,4.334032817531935,-5.190861157447245,-0.2969424369080985,-0.29473164949810926,-4.242862479675036,-0.9598277818465137,4.248623952339754,-4.715196273670526,2.855559122499724
32,2,5.210798433263847,-1.2762739057057317,1.9777173473940741,3.67715346790177,3.463368949549835,5.506663240885158,3.223246174431258,1.0381511743413894,3.1135116110924295,4.528271001290041,2.802211339587576,1.233483409813871,3.288320001629082,0.6970525677086772,5.061827196919701,4.2257365531408055,1.3468722319481434,2.1725626635275765,4.724056841185549,4.408981156182613,3.6471746454583105,0.8089204136395894,2.199677808367292,4.50487421163096,-1.5564846346859613
33,2,1.7884838667636198,-3.8542571162389647,1.8660248760444826,3.6419866775915146,-1.951612587432241,4.471822109074526,2.867653327986012,-2.9663376892590585,-3.2813608413587594,4.096168246057115,1.8359637966615463,-2.7956313243659974,1.5377328412776268,1.7792317752721658,-1.9210210369972378,3.7454402196063183,-0.258704239691521,1.7722205348957358,-0.04304859834371006,4.595032413622002,-0.6026464713755202,-3.756898764290167,2.2937904645376177,4.124445649767977,-3.4012224420306305
34,3,-4.0651834029477145,-1.123196912301518,-2.7717975784488122,-6.63004491784541,-3.605772689042942,-10.460396227483608,-6.1841578881635275,-5.499130751405372,-2.758394019004409,-2.9190351784809323,-3.0060538555707756,-4.279804937448317,-6.276035285663213,-5.616950304036043,-5.109882501861952,-4.9166429395546105,-2.137221902617215,-9.008309745674032,-4.19058286848117,-10.069229022834522,-5.533350823433423,-4.577276193555268,-2.1169332722932834,-5.770522505613283,-4.053638110774894
35,4,-7.496733796750495,-2.7892534298267715,-0.9657836151970572,0.7785307169882587,-0.16445004674832195,-2.3706018965176674,-0.9600149641427398,-5.44762245486011,-3.3680540598225446,-4.296588622999068,-1.4835055075382515,-6.789685824558373,-4.818297573012715,-3.572094095179552,0.019148678473436754,-3.4231581384352414,-6.486731132181611,-4.122580094345655,-3.3350945223593254,-1.1865955699176325,-3.0571334663691285,-2.3337336165154423,-5.92532687732261,-2.937460816854487,-6.4512037036060175
36,2,8.30013657658834,1.7780817566963059,3.919514964726203,3.548003152818337,0.03769334060702352,2.8908261383506457,2.653880263964596,5.3939549022501465,-1.531342013208037,6.953588134682717,1.9819796270186634,-0.2936170039492714,4.1935539370672705,3.6116992811051074,-2.3636654639444417,4.060605141165626,5.876595540657203,0.12918282370743348,1.0565055012847584,-0.6401356626588387,4.702740251055682,-1.303574830351126,7.585000864813061,3.1271037461642917,8.736257584335446
37,3,-1.0024296695267685,1.6239243433268744,-2.506826450992426,-0.3959424899794053,0.025048994342514945,0.34178642634478423,1.455632234798151,0.1721662505626431,0.5155582306497777,-2.4716441474504998,-0.19982066857313344,3.053049941172471,0.6144928072289897,2.682751763964868,5.23311674403044,-0.07142856790865783,-1.3576344796266078,-0.7151776445377944,2.332851601208842,1.7671099469451894,-1.2505710116709272,2.4335739668028915,2.371514207865244,0.8429010789978785,0.6004509903239003
38,2,-11.638980974222314,-8.171699314223977,-5.937778191056164,-7.675109913793052,-1.6631318004610118,-6.97725894727754,-5.4090748454702275,-7.282836345372203,-3.9208532228515374,-9.004197083762868,-3.9582466304899175,-7.512023673713333,-6.6965949977342705,-5.5076851526512165,-2.0174193178701763,-8.563712166170818,-6.366174149070458,-4.508816987613522,-5.150506015119716,-5.873046670046163,-8.707723824623939,-1.3571694602471853,-8.024384102715468,-5.954601329091835,-10.232698544528386
39,1,0.4971041072807348,-1.4408990586480985,-2.0177428669042783,-1.0463507606147595,-0.469638854551804,3.6543119213845023,0.3749334795735168,1.111042120525368,-4.352316574200496,1.6489042722131881,-1.6874121868711212,1.9317560585130487,-0.2718215061985299,0.7276867187052574,-0.8389166939349926,-3.937925924764521,-0.2376694994112507,-2.9792334001749055,-2.8437747108361027,3.613366550408715,-3.2995658300335533,-3.9600715521791483,-0.06278642206721384,-1.4763912408674411,-0.19075812428447747
40,3,-3.4245271630146523,3.6748078979126464,-3.2034211308956158,1.4673744203867167,-1.642309797571309,0.14803373918079013,-4.226973336137459,0.5675278814509808,-3.344308221035682,-1.3227916658173204,-0.568884564949542,-3.7897716106260164,-5.414631313476488,-3.7042250585851426,1.644343045635193,-0.04798117043284827,-0.256331799674248,-4.825829762766314,-5.268792397192139,-0.30433139521052227,-1.7682449655498373,-7.532963286370213,0.09934183058126111,-1.3198703649552412,1.2636586171069362
41,2,2.533131530853049,-1.8856405163853704,-1.587408972759912,-0.4387045233356486,-1.0719471474464861,-0.32514434544502124,-1.8063735124299627,-1.0241714175121008,0.4726429423464483,1.320931921029003,0.2004241639533468,1.539827980227826,0.12259560331506188,-0.2297438281031561,1.3951771752650421,1.2013520019184245,2.6479597345869643,-3.160086679379747,0.6728159886190771,2.836818802875337,-0.8327465518610981,1.4745394970362586,-0.603709322398279,-3.1404888463311513,-0.46564183633543726
42,3,6.581320303593854,10.990371653587573,0.7691674224494297,7.292950130334957,6.454651921922754,3.4067417682932986,4.627571867790863,7.519355106955222,5.656942692008532,3.816967496457923,2.333842158766909,7.676173737633835,5.571608972901437,6.1968411056561665,5.243284276165071,4.382426333165055,7.135145843438318,-0.017631158985143794,3.264933149822588,5.127091171784976,2.957118559757745,6.102973921138236,8.791226931811384,6.367481542803071,12.964082765629339
43,0,1.943538915231902,1.4611749727223313,2.360771667944554,1.7265463734448714,1.093891251819963,5.409552717470692,1.6882914797069482,5.022497833422562,2.1846424272075926,0.9704896343961261,4.002344298606088,1.3002828522495822,2.6346009262435626,1.9263228046157268,3.6026000803624805,2.6877332997265624,3.519971842083052,2.6970010295471947,1.9676081774943845,4.767026877426354,2.9077690018964466,-1.7786556983890527,2.128514096266167,2.266279623542999,0.5906579051503978
44,3,-1.5383178546012666,3.113206463739628,-1.134191915609786,4.882138465327063,2.4280327868597915,8.064902119873555,1.1398572946450032,0.17022474982562594,-3.034742537878097,3.3121418581812256,1.3201329052822897,2.9245751437168037,0.7954410107655948,1.1391300062694043,5.147129911516739,2.531881032535938,1.0842616254205937,0.934424709715864,-0.6858228068395074,6.5059489011259455,0.40476222619166813,-3.0144007522037795,4.137263683143158,3.8718203860768203,-1.003554628012928
45,1,-9.697621992753083,-7.781695731960244,-6.054839050574949,-2.9113962038545003,-1.6340382173007726,-6.077358554772765,-2.8255774737676305,-13.348211918218398,-4.129038679612196,-3.4388332386194267,-6.1233505645856505,-5.208557025283699,-6.864060112110522,-4.440617338703961,-3.1791939926824986,-6.667878372712581,-9.991237070235702,-5.156146382532998,-7.575308149095252,-6.048702691497377,-12.181219427747198,-5.502819375804849,-8.361756644314061,-3.063802028255952,-10.692133140095098
46,2,-5.806341447618053,-4.542655942120106,0.04129322068890659,-3.716999630934627,-2.1453468595655214,-1.8103215416823346,-3.5902658231631537,-3.8766080595556476,-3.8144978192678636,-0.49809342986158045,-1.032482050881647,-7.421505431329814,-3.2730048727600405,-1.4410408204693956,-2.4439026855624615,-0.6683351090059874,-1.1575747942177663,-1.9166387949248718,-2.985003200955563,-5.016715875576761,-1.7169313053372384,-3.96285723425019,-3.381857679377226,-3.325689152386477,-6.605544212982365
47,3,-3.721544459759106,-8.620391767991258,-4.757146900312906,-9.269480037247888,-8.211124734583311,-5.928097720806631,-9.623022939919716,-8.14385694971618,-9.208053655073007,-2.07541814154952,-4.943984292996394,-8.745093327995562,-8.637337035077813,-7.3466198889925645,-9.24405480541517,-7.762291759341523,-3.021322008077562,-10.76028938569442,-6.212602605935413,-10.848544363335478,-7.702669900758303,-12.182411189929612,-4.258618816372802,-7.146011113975083,-5.56395091767991
48,2,-5.182729876900865,-4.6088812017034275,-3.2596162655645227,-5.484085108233849,-6.011174879552323,-5.615370726405948,-3.281322584115326,-1.2869299372021377,-6.465373288309234,-4.990127130839315,-4.318004824119845,-6.594334529735123,-3.570638632137347,-3.010480978760164,-5.46513122220189,-2.2423997939313023,-1.8215209534238244,-2.727529182934971,-2.349131508690909,-3.7141651170013357,-1.8683217266176013,-3.464133983979087,-3.491419439246263,-5.287349708794935,-3.0612901532390886
49,2,-12.690329385585352,-6.128435071971171,-7.602296353135174,-6.865390176768964,-8.453855485764016,-5.3542271156746315,-11.56641056657085,-10.296213084917555,-10.416160847753813,-5.9603398391867755,-6.861270830014622,-7.06529361446928,-11.472606445695682,-11.433956260773867,-2.1758367017993616,-4.2670595940986775,-5.2797751941019895,-7.150977576525187,-4.922446809894343,-6.107342848179428,-4.714767166756924,-11.087294471649605,-6.531610798158157,-7.97147112976311,-10.171454485076858
50,1,-5.623154639101535,1.896189777134547,-4.916958240689795,-2.2991155575521987,-0.6046273587865443,1.4918880883623502,-3.9161016938427258,1.2075359375728163,-3.6068166813822966,-6.710744469460047,0.37194859234672656,0.24788388682798726,-2.959050944841789,-1.6944555199966869,3.236396981437072,-3.9519962677106077,-0.50397161259841,-1.8535835490911257,-1.6509059409995788,4.132769463897388,-2.180394609133246,-0.11425485670933379,1.4162043973215508,-0.7616325400406586,-2.1149611594095044
51,0,0.11905907545905939,4.100312427973943,-0.11006890729792954,4.450508089236023,1.8988646626346282,8.713566909914547,1.7453077314053265,2.9310133132254554,-4.7413286954398615,2.913002795276836,0.4817503088738246,1.093423308892076,0.47832472668845033,-0.455370272226929,2.1543344074278776,1.441057503871495,-1.2238687732651172,2.046284853823789,-1.3118813993638745,5.0768557400867325,3.5990344869075512,-4.059032679493825,1.7000470716005545,3.5699565496312577,1.4711431444576253
52,4,1.7606775329233837,-0.9710701788278783,-0.45957028691219776,1.8948242941766282,-2.89611910274447,0.8279476644841189,-0.03683857266055445,-4.101763591859512,-2.448184341286201,0.9859415018358468,-1.584368187177764,-0.4768192478755189,-0.4401739643425482,0.4792349693550567,-0.7998028846221195,1.43112274980799,0.6052020894886829,-2.5619114542950165,0.8898383097544268,-1.0530434949502039,-0.06550358738884142,-2.8075992155090486,-1.593988472066286,-3.374439720149334,0.69132291990462
53,4,4.57929330677036,1.3635815899461927,-0.1484327215383342,5.9860260180209375,3.7724124242599997,8.299006199100516,2.099742005613825,3.1128597080966025,3.93660029982693,7.118753015971563,1.849568246466435,3.2130550849740027,5.35026009624095,6.141834635069785,2.244902677238151,6.874349072680129,4.749945257867186,7.016514593026009,0.6932194348307829,3.722787340009718,0.9749033413074811,2.0008802465061692,5.700495034253964,4.881340226143008,3.2295516247943112
54,3,5.413943984092906,11.298522562400427,5.0233419874047325,9.517019820316415,9.181311496887211,9.675109039438174,7.952414027553221,12.425401789677275,10.292121796955758,5.047855316761159,5.907892500038627,6.070353627719397,10.160335200404887,11.560025827988898,10.04934345366079,10.341447801224636,6.970506974204083,9.341239955057398,6.248613778618774,7.2344137058478335,9.294911323323676,9.569665937534868,7.124451252507622,7.659427118277064,11.86719216114549
55,3,-3.650283970123111,4.634377712360154,0.28973538115939623,7.128376486602532,5.789208752285871,7.107833443421173,-0.953741295933914,-2.7079277233108336,3.349700434270393,0.5016317419495719,3.075435345022831,2.199754017056225,-2.7840384768060473,-2.522351604686921,6.784055699033949,-0.03292966481974765,-0.7288886647433368,2.5078353189716895,-0.27188636280464135,4.3142764424603275,-0.3158515590703394,-0.0008824385209430855,0.9776892291311949,4.552448920559237,-1.647407239369109
56,4,-0.8021351832808363,-5.284067668139086,-0.3925357618202953,-5.790473015937188,-1.9011677381329442,-2.3400615197289554,-0.5488164700141624,-0.06716116619227823,-4.89061366855366,1.0224688701417446,-3.9437611788135385,-2.8391338195376865,0.5873585295700651,0.4977698305014629,-6.7824824895064175,-5.590746222107314,-1.5713142833050955,-1.4455631511682228,-2.3260975036166194,-6.898375644448341,-2.6702221270629836,-3.046154553003316,-0.17104094602411946,-0.12289632864540627,0.03486324612367275
57,1,-2.580366691555417,-1.8275820236786164,-4.289934115743428,-4.394982179326724,-4.047739756612583,-5.671637559454236,-3.969310393073027,-4.589261927676987,-2.4970886378929062,-4.124952645134573,-3.018895275001188,-1.856918503813365,-3.870803093006688,-3.6845148627098467,-4.003863971908667,-4.484124944349993,-2.0574164901391545,-3.6631442063414377,-4.003755905207235,-4.138030396558519,-5.252752472860425,-2.5180834761346707,-4.97180726218083,-5.953546456497137,-0.4394161309113435
58,0,1.0961308933915073,6.739907072045683,0.6677970544399016,6.239271102738449,3.473612333811828,3.0772698836560823,3.1046024847426517,-0.4816345605921446,1.6654541501238274,1.0111514328045823,0.7254609746035567,2.762950911065532,-0.11561858245355573,0.9350235479055953,3.7641059123737532,3.4082240003374866,-0.08186461125690567,3.334855638571943,2.6570363284214977,3.122354883411394,3.0631531130337355,2.5351807629241576,4.259602003565118,4.453633170616225,5.919176153478956
59,4,-3.9724026672815707,0.022087005408800556,1.0708293492266823,1.7391869091342165,1.1809125142147066,-1.5047084096989958,1.6226611622708773,-1.4631306265881165,0.0013063171548534282,-0.8299140569642632,-0.6537308220333832,-0.8107580265716892,0.6257047819506867,-0.9873615365735452,0.8508206953365662,1.4176532916496323,-0.7238317555119749,-0.8561570219001309,0.3709826677472455,0.12353745600453944,0.46390739566433353,0.5417585285234613,-2.9139400787684995,2.004147211214584,-2.1378162367515716
